mgmtID,name,market,state
25503,Merge Management,DFW,TX
24088,Wehner Multifamily LLC,DFW,TX
24559,WRH Realty,DFW,TX
24110,Valiant Residential (formerly SIMC ),DFW,TX
25231,Highmark Residential (formerly Milestone Management),DFW,TX
25004,United Apartment Group (UAG),DFW,TX
24275,Cornerstone Capital Consulting  Ltd AKA Steller Interests,DFW,TX
25004,United Apartment Group (UAG),DFW,TX
26330,BusBoom Group,DFW,TX
24330,NuRock Companies,DFW,TX
24376,The Tipton Group,DFW,TX
25567,Lackland Holdings,DFW,TX
24282,Alta Services Co.,DFW,TX
24114,Devonshire Management,DFW,TX
24736,Privately Owned and Managed,DFW,TX
24110,Valiant Residential (formerly SIMC ),DFW,TX
26722,S2 Capital AKA S2 Residential,DFW,TX
24706,Madera Residential,DFW,TX
24471,TriPro Management,DFW,TX
26691,Investors Capital Group- ICG (Avenue 5 Residential),DFW,TX
24736,Privately Owned and Managed,DFW,TX
25136,Knightvest Management,DFW,TX
25662,Catalyst Multifamily Management formerly MBP Texas  LLC.,DFW,TX
25136,Knightvest Management,DFW,TX
25136,Knightvest Management,DFW,TX
25231,Highmark Residential (formerly Milestone Management),DFW,TX
24111,Westwood Residential Company (Taylor Land Two),DFW,TX
25105,Pinnacle,DFW,TX
24088,Wehner Multifamily LLC,DFW,TX
24110,Valiant Residential (formerly SIMC ),DFW,TX
24876,S & H Realty,DFW,TX
25464,Adara Communities,DFW,TX
24706,Madera Residential,DFW,TX
24736,Privately Owned and Managed,DFW,TX
25524,Dayrise Residential (formerly Vesta Management Services),DFW,TX
25707,Steadfast Companies,DFW,TX
24999,Alpha-Barnes Real Estate Services,DFW,TX
24480,US Residential (aka USR Group),DFW,TX
25001,Alton Management Corp,DFW,TX
24736,Privately Owned and Managed,DFW,TX
26106,Cirrus Asset Management,DFW,TX
24221,MAA Communities (formerly Mid-America & Post Properties),DFW,TX
26258,Haight Properties,DFW,TX
24079,Accolade Property Management,DFW,TX
25313,Atlantic Housing Management  LLC.,DFW,TX
24580,CWS Management AKA CWS Capital,DFW,TX
25223,WAK Management,DFW,TX
24999,Alpha-Barnes Real Estate Services,DFW,TX
24088,Wehner Multifamily LLC,DFW,TX
26722,S2 Capital AKA S2 Residential,DFW,TX
24594,LumaCorp Inc,DFW,TX
24736,Privately Owned and Managed,DFW,TX
25065,Capstone Real Estate Services,DFW,TX
25065,Capstone Real Estate Services,DFW,TX
24471,TriPro Management,DFW,TX
24422,Hodges Properties Inc,DFW,TX
28639,Alpha-Omega Property Management,DFW,TX
24266,Amerisouth Realty Group (AS Properties),DFW,TX
24702,Anterra Management Corp,DFW,TX
25223,WAK Management,DFW,TX
25641,Atlantic Pacific Management,DFW,TX
26362,FDC Management,DFW,TX
26151,Priderock Capital Partners,DFW,TX
24831,AV Property Management (AVPM),DFW,TX
24110,Valiant Residential (formerly SIMC ),DFW,TX
24264,J Hester Properties,DFW,TX
25069,Apartment Service Management Company,DFW,TX
24876,S & H Realty,DFW,TX
24627,Sheng RAAMCO,DFW,TX
28002,GVA Property Management,DFW,TX
24857,Internacional Realty Management,DFW,TX
28128,Pure Multi-Family REIT LP,DFW,TX
24471,TriPro Management,DFW,TX
25634,Cortland FKA Cortland Partners,DFW,TX
25106,The Lighthouse Group (AKA Lighthouse Property Management),DFW,TX
24235,BH Management,DFW,TX
26801,Monarch Investment & Management Group,DFW,TX
27625,South Oxford Management,DFW,TX
24736,Privately Owned and Managed,DFW,TX
25513,Carroll Organization,DFW,TX
25105,Pinnacle,DFW,TX
25016,Sundance Square,DFW,TX
24114,Devonshire Management,DFW,TX
25324,180 Multi Family Management,DFW,TX
24088,Wehner Multifamily LLC,DFW,TX
28184,Good Harbor Management,DFW,TX
25223,WAK Management,DFW,TX
24999,Alpha-Barnes Real Estate Services,DFW,TX
25567,Lackland Holdings,DFW,TX
24235,BH Management,DFW,TX
24275,Cornerstone Capital Consulting  Ltd AKA Steller Interests,DFW,TX
25477,Spectrum Realty Group (SRG Residential) AKA Northstar Realty Group,DFW,TX
24736,Privately Owned and Managed,DFW,TX
25069,Apartment Service Management Company,DFW,TX
24736,Privately Owned and Managed,DFW,TX
24376,The Tipton Group,DFW,TX
24088,Wehner Multifamily LLC,DFW,TX
28432,Summit Property Management aka Sentinel Peak Capital Partners,DFW,TX
24118,The Paskin Group,DFW,TX
27948,MS Property Management,DFW,TX
26691,Investors Capital Group- ICG (Avenue 5 Residential),DFW,TX
25223,WAK Management,DFW,TX
24844,Falkin Platnick Realty,DFW,TX
28052,Vidalta Life,DFW,TX
24450,Windmark Group,DFW,TX
26345,Eighteen (18) Capital Group,DFW,TX
24584,Protea Real Estate Company,DFW,TX
24088,Wehner Multifamily LLC,DFW,TX
25069,Apartment Service Management Company,DFW,TX
28052,Vidalta Life,DFW,TX
24235,BH Management,DFW,TX
24702,Anterra Management Corp,DFW,TX
24832,AMC (Apartment Management Consultants),DFW,TX
27717,Redwood Apartment Homes,DFW,TX
28775,Rowan Properties,DFW,TX
24086,WillMax Capital,DFW,TX
24566,Allmark Properties,DFW,TX
25823,American Landmark,DFW,TX
25700,National Property Management Associates  Inc.,DFW,TX
26707,City Gate Property Group,DFW,TX
24954,Westlake Housing,DFW,TX
25061,QuadCo Management (formerly Trivest Residential),DFW,TX
25700,National Property Management Associates  Inc.,DFW,TX
24290,Quest Asset Management Inc,DFW,TX
24954,Westlake Housing,DFW,TX
25707,Steadfast Companies,DFW,TX
24088,Wehner Multifamily LLC,DFW,TX
25069,Apartment Service Management Company,DFW,TX
24736,Privately Owned and Managed,DFW,TX
24109,Legend Asset Management,DFW,TX
24777,Myan Management Group,DFW,TX
24414,Horn Barlow Companies,DFW,TX
26707,City Gate Property Group,DFW,TX
26707,City Gate Property Group,DFW,TX
28381,US Property Consultants,DFW,TX
25004,United Apartment Group (UAG),DFW,TX
24440,Phoenix Management Services,DFW,TX
24985,Warner Alan Properties,DFW,TX
26707,City Gate Property Group,DFW,TX
24714,Westdale Asset Management,DFW,TX
24714,Westdale Asset Management,DFW,TX
24714,Westdale Asset Management,DFW,TX
24714,Westdale Asset Management,DFW,TX
24714,Westdale Asset Management,DFW,TX
24714,Westdale Asset Management,DFW,TX
24714,Westdale Asset Management,DFW,TX
24714,Westdale Asset Management,DFW,TX
24714,Westdale Asset Management,DFW,TX
24714,Westdale Asset Management,DFW,TX
24736,Privately Owned and Managed,DFW,TX
24831,AV Property Management (AVPM),DFW,TX
24559,WRH Realty,DFW,TX
24893,Wells Asset Management Inc,DFW,TX
28473,Aloft Management,DFW,TX
24282,Alta Services Co.,DFW,TX
24736,Privately Owned and Managed,DFW,TX
24376,The Tipton Group,DFW,TX
25165,Grand Peaks,DFW,TX
24736,Privately Owned and Managed,DFW,TX
25009,Monticello Asset Management,DFW,TX
24264,J Hester Properties,DFW,TX
24736,Privately Owned and Managed,DFW,TX
24736,Privately Owned and Managed,DFW,TX
24088,Wehner Multifamily LLC,DFW,TX
24736,Privately Owned and Managed,DFW,TX
24480,US Residential (aka USR Group),DFW,TX
25061,QuadCo Management (formerly Trivest Residential),DFW,TX
24970,Premier Property Management (PPM),DFW,TX
24594,LumaCorp Inc,DFW,TX
25001,Alton Management Corp,DFW,TX
27423,HLC Equity,DFW,TX
24558,Sunchase American,DFW,TX
24219,Bridge Property Management AKA Bridge Investment Group,DFW,TX
24706,Madera Residential,DFW,TX
25700,National Property Management Associates  Inc.,DFW,TX
25089,Lincoln Property Company,DFW,TX
24110,Valiant Residential (formerly SIMC ),DFW,TX
26362,FDC Management,DFW,TX
25037,Place 10 Residential,DFW,TX
24702,Anterra Management Corp,DFW,TX
24219,Bridge Property Management AKA Bridge Investment Group,DFW,TX
24363,Glorious Sun Management,DFW,TX
24706,Madera Residential,DFW,TX
24736,Privately Owned and Managed,DFW,TX
24414,Horn Barlow Companies,DFW,TX
25223,WAK Management,DFW,TX
24736,Privately Owned and Managed,DFW,TX
25223,WAK Management,DFW,TX
26128,Exponential Property Group,DFW,TX
24088,Wehner Multifamily LLC,DFW,TX
25231,Highmark Residential (formerly Milestone Management),DFW,TX
26707,City Gate Property Group,DFW,TX
25089,Lincoln Property Company,DFW,TX
24706,Madera Residential,DFW,TX
24450,Windmark Group,DFW,TX
24376,The Tipton Group,DFW,TX
26707,City Gate Property Group,DFW,TX
25136,Knightvest Management,DFW,TX
24480,US Residential (aka USR Group),DFW,TX
24552,Presidium Group,DFW,TX
24236,Harbor Group Management,DFW,TX
24736,Privately Owned and Managed,DFW,TX
26744,CAF Management,DFW,TX
26744,CAF Management,DFW,TX
25105,Pinnacle,DFW,TX
25308,Franklin Apartment Management (FAM),DFW,TX
24558,Sunchase American,DFW,TX
25004,United Apartment Group (UAG),DFW,TX
27269,Oxford Enterprises,DFW,TX
28184,Good Harbor Management,DFW,TX
24290,Quest Asset Management Inc,DFW,TX
25237,Allied Orion Group,DFW,TX
25641,Atlantic Pacific Management,DFW,TX
25634,Cortland FKA Cortland Partners,DFW,TX
25356,Pegasus Residential,DFW,TX
24736,Privately Owned and Managed,DFW,TX
25070,Picerne Real Estate Group,DFW,TX
28184,Good Harbor Management,DFW,TX
25237,Allied Orion Group,DFW,TX
24554,Texas Street Management,DFW,TX
24802,Churchill Residential,DFW,TX
25237,Allied Orion Group,DFW,TX
24248,Venterra Realty,DFW,TX
24235,BH Management,DFW,TX
25070,Picerne Real Estate Group,DFW,TX
25065,Capstone Real Estate Services,DFW,TX
26461,The On Point Group,DFW,TX
25146,Cottonwood Residential,DFW,TX
24937,Hayman Company,DFW,TX
24088,Wehner Multifamily LLC,DFW,TX
25089,Lincoln Property Company,DFW,TX
24136,Greystar,DFW,TX
25273,Dominium Management Services,DFW,TX
24122,Sungate Management,DFW,TX
26435,Mercury Multifamily Management,DFW,TX
24736,Privately Owned and Managed,DFW,TX
24831,AV Property Management (AVPM),DFW,TX
26707,City Gate Property Group,DFW,TX
24736,Privately Owned and Managed,DFW,TX
25641,Atlantic Pacific Management,DFW,TX
25477,Spectrum Realty Group (SRG Residential) AKA Northstar Realty Group,DFW,TX
24414,Horn Barlow Companies,DFW,TX
24564,Frontline Property Management,DFW,TX
24635,Hudson Peter Commercial Services aka Majestic Realty Services,DFW,TX
24235,BH Management,DFW,TX
26743,Arbor Company,DFW,TX
25486,Modern Property Management,DFW,TX
24378,Crest Asset Management,DFW,TX
28184,Good Harbor Management,DFW,TX
28184,Good Harbor Management,DFW,TX
26731,Pride Property Management,DFW,TX
24088,Wehner Multifamily LLC,DFW,TX
24736,Privately Owned and Managed,DFW,TX
25089,Lincoln Property Company,DFW,TX
24736,Privately Owned and Managed,DFW,TX
24736,Privately Owned and Managed,DFW,TX
24683,McDougal Companies,DFW,TX
28184,Good Harbor Management,DFW,TX
25165,Grand Peaks,DFW,TX
24235,BH Management,DFW,TX
28833,Pegasus Senior Living,DFW,TX
24248,Venterra Realty,DFW,TX
24784,Camden Property Trust,DFW,TX
24986,Olympus Property Management,DFW,TX
24088,Wehner Multifamily LLC,DFW,TX
24702,Anterra Management Corp,DFW,TX
25004,United Apartment Group (UAG),DFW,TX
24876,S & H Realty,DFW,TX
24136,Greystar,DFW,TX
25087,Hillwood Management,DFW,TX
25634,Cortland FKA Cortland Partners,DFW,TX
24110,Valiant Residential (formerly SIMC ),DFW,TX
26126,Paramount Investments Real Estate,DFW,TX
24999,Alpha-Barnes Real Estate Services,DFW,TX
24182,Carillon Group,DFW,TX
24248,Venterra Realty,DFW,TX
24888,Sunridge Management,DFW,TX
24221,MAA Communities (formerly Mid-America & Post Properties),DFW,TX
24754,Brookdale Senior Living,DFW,TX
24136,Greystar,DFW,TX
24088,Wehner Multifamily LLC,DFW,TX
24999,Alpha-Barnes Real Estate Services,DFW,TX
24736,Privately Owned and Managed,DFW,TX
24736,Privately Owned and Managed,DFW,TX
24110,Valiant Residential (formerly SIMC ),DFW,TX
28575,Hilltop Residential,DFW,TX
24894,JRK Property Holdings (JRK Residential),DFW,TX
24954,Westlake Housing,DFW,TX
24736,Privately Owned and Managed,DFW,TX
25004,United Apartment Group (UAG),DFW,TX
28296,Solstice Senior Living,DFW,TX
24248,Venterra Realty,DFW,TX
25106,The Lighthouse Group (AKA Lighthouse Property Management),DFW,TX
26473,Pinnacle Campus Living (aka Campus Evolution Villages),DFW,TX
24999,Alpha-Barnes Real Estate Services,DFW,TX
25089,Lincoln Property Company,DFW,TX
24136,Greystar,DFW,TX
25089,Lincoln Property Company,DFW,TX
28381,US Property Consultants,DFW,TX
25431,B & M Management,DFW,TX
24088,Wehner Multifamily LLC,DFW,TX
24736,Privately Owned and Managed,DFW,TX
24999,Alpha-Barnes Real Estate Services,DFW,TX
24110,Valiant Residential (formerly SIMC ),DFW,TX
24857,Internacional Realty Management,DFW,TX
25385,Carter-Haston Real Estate Services  Inc.,DFW,TX
24118,The Paskin Group,DFW,TX
24736,Privately Owned and Managed,DFW,TX
28236,Topaz Asset Management,DFW,TX
25054,Pace Realty Corp,DFW,TX
24736,Privately Owned and Managed,DFW,TX
24330,NuRock Companies,DFW,TX
24999,Alpha-Barnes Real Estate Services,DFW,TX
25048,UAH Property Management,DFW,TX
25061,QuadCo Management (formerly Trivest Residential),DFW,TX
24999,Alpha-Barnes Real Estate Services,DFW,TX
24999,Alpha-Barnes Real Estate Services,DFW,TX
24706,Madera Residential,DFW,TX
28367,Astra Residential,DFW,TX
24182,Carillon Group,DFW,TX
25061,QuadCo Management (formerly Trivest Residential),DFW,TX
24706,Madera Residential,DFW,TX
24736,Privately Owned and Managed,DFW,TX
25863,Waypoint Management Services (aka Waypoint Residential),DFW,TX
27423,HLC Equity,DFW,TX
25634,Cortland FKA Cortland Partners,DFW,TX
24225,Chaucer Management Services,DFW,TX
24806,Simpson Property Group (aka Simpson Housing),DFW,TX
25595,The Scion Group,DFW,TX
25136,Knightvest Management,DFW,TX
25009,Monticello Asset Management,DFW,TX
24706,Madera Residential,DFW,TX
25061,QuadCo Management (formerly Trivest Residential),DFW,TX
25089,Lincoln Property Company,DFW,TX
24088,Wehner Multifamily LLC,DFW,TX
25061,QuadCo Management (formerly Trivest Residential),DFW,TX
28432,Summit Property Management aka Sentinel Peak Capital Partners,DFW,TX
25823,American Landmark,DFW,TX
27203,Allied Property Management,DFW,TX
26707,City Gate Property Group,DFW,TX
24706,Madera Residential,DFW,TX
26707,City Gate Property Group,DFW,TX
26431,Block Real Estate Services LLC AKA Block Multifamily,DFW,TX
25567,Lackland Holdings,DFW,TX
24874,NRP Group,DFW,TX
24114,Devonshire Management,DFW,TX
24580,CWS Management AKA CWS Capital,DFW,TX
25009,Monticello Asset Management,DFW,TX
26459,Nova Eagle Community AKA DIJ Properties,DFW,TX
24352,WindRiver Management,DFW,TX
24146,Bell Partners (aka Bell Apartment Living),DFW,TX
24088,Wehner Multifamily LLC,DFW,TX
24590,Granite Redevelopment,DFW,TX
25089,Lincoln Property Company,DFW,TX
25634,Cortland FKA Cortland Partners,DFW,TX
24275,Cornerstone Capital Consulting  Ltd AKA Steller Interests,DFW,TX
24706,Madera Residential,DFW,TX
27711,Nelson Partners,DFW,TX
24888,Sunridge Management,DFW,TX
24330,NuRock Companies,DFW,TX
25278,Integrated Real Estate Group,DFW,TX
24248,Venterra Realty,DFW,TX
24984,Alliance Residential,DFW,TX
25284,Campus Living Villages,DFW,TX
24352,WindRiver Management,DFW,TX
25087,Hillwood Management,DFW,TX
25562,Sphinx Development,DFW,TX
26691,Investors Capital Group- ICG (Avenue 5 Residential),DFW,TX
24736,Privately Owned and Managed,DFW,TX
25089,Lincoln Property Company,DFW,TX
25105,Pinnacle,DFW,TX
25054,Pace Realty Corp,DFW,TX
24619,American Campus Communities,DFW,TX
24736,Privately Owned and Managed,DFW,TX
24352,WindRiver Management,DFW,TX
24136,Greystar,DFW,TX
25278,Integrated Real Estate Group,DFW,TX
24581,ZRS Management,DFW,TX
25513,Carroll Organization,DFW,TX
25562,Sphinx Development,DFW,TX
28480,MVAH Partners,DFW,TX
25673,Portico Property Management (aka Crossbeam Capital Concierge Management),DFW,TX
24330,NuRock Companies,DFW,TX
26109,Mission Rock Residential,DFW,TX
24986,Olympus Property Management,DFW,TX
24857,Internacional Realty Management,DFW,TX
24706,Madera Residential,DFW,TX
24986,Olympus Property Management,DFW,TX
24874,NRP Group,DFW,TX
24857,Internacional Realty Management,DFW,TX
25863,Waypoint Management Services (aka Waypoint Residential),DFW,TX
24984,Alliance Residential,DFW,TX
25231,Highmark Residential (formerly Milestone Management),DFW,TX
24777,Myan Management Group,DFW,TX
24275,Cornerstone Capital Consulting  Ltd AKA Steller Interests,DFW,TX
24619,American Campus Communities,DFW,TX
24376,The Tipton Group,DFW,TX
24802,Churchill Residential,DFW,TX
24888,Sunridge Management,DFW,TX
24136,Greystar,DFW,TX
24706,Madera Residential,DFW,TX
25707,Steadfast Companies,DFW,TX
25061,QuadCo Management (formerly Trivest Residential),DFW,TX
24736,Privately Owned and Managed,DFW,TX
24256,Warren Properties,DFW,TX
26247,Atria Senior Living,DFW,TX
26751,Weinstein Properties,DFW,TX
24110,Valiant Residential (formerly SIMC ),DFW,TX
25087,Hillwood Management,DFW,TX
25048,UAH Property Management,DFW,TX
24857,Internacional Realty Management,DFW,TX
24977,Carrollton Properties,DFW,TX
25634,Cortland FKA Cortland Partners,DFW,TX
28071,Sparrow Partners (formely Stream Multifamily),DFW,TX
24136,Greystar,DFW,TX
26330,BusBoom Group,DFW,TX
27625,South Oxford Management,DFW,TX
25294,Wood Partners - aka Wood Residential,DFW,TX
24581,ZRS Management,DFW,TX
24736,Privately Owned and Managed,DFW,TX
24985,Warner Alan Properties,DFW,TX
26691,Investors Capital Group- ICG (Avenue 5 Residential),DFW,TX
28480,MVAH Partners,DFW,TX
26498,Bonner Carrington,DFW,TX
25223,WAK Management,DFW,TX
24586,Gables Residential,DFW,TX
24136,Greystar,DFW,TX
28017,The Nehemiah Company,DFW,TX
25294,Wood Partners - aka Wood Residential,DFW,TX
25237,Allied Orion Group,DFW,TX
28071,Sparrow Partners (formely Stream Multifamily),DFW,TX
25087,Hillwood Management,DFW,TX
25258,Holiday Retirement,DFW,TX
24736,Privately Owned and Managed,DFW,TX
24110,Valiant Residential (formerly SIMC ),DFW,TX
27522,Life Care Services (LCS),DFW,TX
26419,Magnolia Property Company,DFW,TX
26419,Magnolia Property Company,DFW,TX
26419,Magnolia Property Company,DFW,TX
24874,NRP Group,DFW,TX
25123,Columbia Residential,DFW,TX
25153,Campus Advantage,DFW,TX
24581,ZRS Management,DFW,TX
24874,NRP Group,DFW,TX
24707,Berkshire Residential Investments AKA Berkshire Group,DFW,TX
25356,Pegasus Residential,DFW,TX
24874,NRP Group,DFW,TX
25061,QuadCo Management (formerly Trivest Residential),DFW,TX
24736,Privately Owned and Managed,DFW,TX
26101,Frontier Financial Management,DFW,TX
25048,UAH Property Management,DFW,TX
25634,Cortland FKA Cortland Partners,DFW,TX
26339,Sagora Senior Living,DFW,TX
25531,RCF Management,DFW,TX
25065,Capstone Real Estate Services,DFW,TX
25048,UAH Property Management,DFW,TX
25048,UAH Property Management,DFW,TX
24690,Embrey Management Services,DFW,TX
24690,Embrey Management Services,DFW,TX
27177,Indio Management,DFW,TX
25054,Pace Realty Corp,DFW,TX
25054,Pace Realty Corp,DFW,TX
25089,Lincoln Property Company,DFW,TX
24736,Privately Owned and Managed,DFW,TX
25294,Wood Partners - aka Wood Residential,DFW,TX
24984,Alliance Residential,DFW,TX
25089,Lincoln Property Company,DFW,TX
25634,Cortland FKA Cortland Partners,DFW,TX
25278,Integrated Real Estate Group,DFW,TX
25106,The Lighthouse Group (AKA Lighthouse Property Management),DFW,TX
24136,Greystar,DFW,TX
27891,Carleton Management Services,DFW,TX
28543,Skyview Management,DFW,TX
25183,Roscoe Properties Inc,DFW,TX
25294,Wood Partners - aka Wood Residential,DFW,TX
25183,Roscoe Properties Inc,DFW,TX
24586,Gables Residential,DFW,TX
25336,First Communities (aka Century Apartment Communities),DFW,TX
24984,Alliance Residential,DFW,TX
25876,Michaelson Group Real Estate  LLC,DFW,TX
25089,Lincoln Property Company,DFW,TX
26419,Magnolia Property Company,DFW,TX
25038,Tonti Properties,DFW,TX
24088,Wehner Multifamily LLC,DFW,TX
24874,NRP Group,DFW,TX
25065,Capstone Real Estate Services,DFW,TX
24136,Greystar,DFW,TX
26365,Bella Asset Management,DFW,TX
24581,ZRS Management,DFW,TX
24136,Greystar,DFW,TX
24088,Wehner Multifamily LLC,DFW,TX
24136,Greystar,DFW,TX
24235,BH Management,Abilene,TX
24235,BH Management,Abilene,TX
26801,Monarch Investment & Management Group,Abilene,TX
25625,Seldin Residential,Abilene,TX
26491,Atlas Residential USA,Abilene,TX
26801,Monarch Investment & Management Group,Abilene,TX
25760,Weidner Apartment Homes,Abilene,TX
25004,United Apartment Group (UAG),Abilene,TX
25760,Weidner Apartment Homes,Abilene,TX
24962,Asset Campus Housing (ACH),Abilene,TX
28192,Barnett & Hill Real Estate Services,Abilene,TX
24736,Privately Owned and Managed,Abilene,TX
24079,Accolade Property Management,Abilene,TX
24079,Accolade Property Management,Abilene,TX
24954,Westlake Housing,Abilene,TX
25284,Campus Living Villages,Abilene,TX
26691,Investors Capital Group- ICG (Avenue 5 Residential),Austin,TX
25089,Lincoln Property Company,Austin,TX
24708,Rainier Management,Austin,TX
25634,Cortland FKA Cortland Partners,Austin,TX
24922,Northland Investment Corp,Austin,TX
24586,Gables Residential,Austin,TX
24922,Northland Investment Corp,Austin,TX
25181,The Connor Group,Austin,TX
24136,Greystar,Austin,TX
24110,Valiant Residential (formerly SIMC ),Austin,TX
24164,AMLI Residential,Austin,TX
25881,ResProp Management (formerly Avesta Management LLC),Austin,TX
28693,Gold Standard Asset Management,Austin,TX
25881,ResProp Management (formerly Avesta Management LLC),Austin,TX
25183,Roscoe Properties Inc,Austin,TX
24922,Northland Investment Corp,Austin,TX
25105,Pinnacle,Austin,TX
25524,Dayrise Residential (formerly Vesta Management Services),Austin,TX
25231,Highmark Residential (formerly Milestone Management),Austin,TX
25183,Roscoe Properties Inc,Austin,TX
24922,Northland Investment Corp,Austin,TX
24956,Apartment Management Pros (AMP),Austin,TX
25183,Roscoe Properties Inc,Austin,TX
25105,Pinnacle,Austin,TX
25098,Belco Equities,Austin,TX
28002,GVA Property Management,Austin,TX
24229,Blue Bonnet Commercial Management,Austin,TX
25594,BSR REIT aka BSR Trust,Austin,TX
25183,Roscoe Properties Inc,Austin,TX
28002,GVA Property Management,Austin,TX
25098,Belco Equities,Austin,TX
24580,CWS Management AKA CWS Capital,Austin,TX
24402,Jones Apartment Management,Austin,TX
24552,Presidium Group,Austin,TX
26762,Griffis Residential,Austin,TX
25004,United Apartment Group (UAG),Austin,TX
24552,Presidium Group,Austin,TX
24221,MAA Communities (formerly Mid-America & Post Properties),Austin,TX
25183,Roscoe Properties Inc,Austin,TX
24073,United Dominion Realty (UDR),Austin,TX
25088,Medve Group,Austin,TX
25183,Roscoe Properties Inc,Austin,TX
25221,Churchill Forge Properties,Austin,TX
25089,Lincoln Property Company,Austin,TX
24956,Apartment Management Pros (AMP),Austin,TX
24956,Apartment Management Pros (AMP),Austin,TX
25065,Capstone Real Estate Services,Austin,TX
25464,Adara Communities,Austin,TX
27535,Avanath Capital Management,Austin,TX
25460,Wingate Management,Austin,TX
24402,Jones Apartment Management,Austin,TX
24736,Privately Owned and Managed,Austin,TX
25183,Roscoe Properties Inc,Austin,TX
26766,Karya Management (aka Nitya Capital),Austin,TX
24689,Tarantino Properties Inc,Austin,TX
24234,SMI Realty Management,Austin,TX
26712,Austin Capital Advisors (ACA),Austin,TX
25524,Dayrise Residential (formerly Vesta Management Services),Austin,TX
24784,Camden Property Trust,Austin,TX
25308,Franklin Apartment Management (FAM),Austin,TX
24857,Internacional Realty Management,Austin,TX
25105,Pinnacle,Austin,TX
26068,Middleburg Management,Austin,TX
28392,CSC Management,Austin,TX
24400,Marquis Management Group,Austin,TX
24230,The Preiss Company,Austin,TX
24355,Tramor Properties Inc,Austin,TX
25089,Lincoln Property Company,Austin,TX
24922,Northland Investment Corp,Austin,TX
25136,Knightvest Management,Austin,TX
24552,Presidium Group,Austin,TX
25089,Lincoln Property Company,Austin,TX
24736,Privately Owned and Managed,Austin,TX
25089,Lincoln Property Company,Austin,TX
25221,Churchill Forge Properties,Austin,TX
24580,CWS Management AKA CWS Capital,Austin,TX
24341,Central Property Inc,Austin,TX
25539,Horizon Realty Advisors,Austin,TX
25183,Roscoe Properties Inc,Austin,TX
24922,Northland Investment Corp,Austin,TX
25089,Lincoln Property Company,Austin,TX
24580,CWS Management AKA CWS Capital,Austin,TX
25098,Belco Equities,Austin,TX
28392,CSC Management,Austin,TX
26766,Karya Management (aka Nitya Capital),Austin,TX
25098,Belco Equities,Austin,TX
24411,DTI Investments,Austin,TX
25221,Churchill Forge Properties,Austin,TX
25034,Sandalwood Management Inc,Austin,TX
25070,Picerne Real Estate Group,Austin,TX
25105,Pinnacle,Austin,TX
25707,Steadfast Companies,Austin,TX
28002,GVA Property Management,Austin,TX
24230,The Preiss Company,Austin,TX
24221,MAA Communities (formerly Mid-America & Post Properties),Austin,TX
24224,Byram Properties,Austin,TX
24857,Internacional Realty Management,Austin,TX
25183,Roscoe Properties Inc,Austin,TX
24736,Privately Owned and Managed,Austin,TX
24411,DTI Investments,Austin,TX
28236,Topaz Asset Management,Austin,TX
24355,Tramor Properties Inc,Austin,TX
24591,Carlisle Apartments Inc,Austin,TX
25221,Churchill Forge Properties,Austin,TX
28392,CSC Management,Austin,TX
24230,The Preiss Company,Austin,TX
25641,Atlantic Pacific Management,Austin,TX
24826,Foundation Communities,Austin,TX
25105,Pinnacle,Austin,TX
24380,San Miguel Management,Austin,TX
25183,Roscoe Properties Inc,Austin,TX
25034,Sandalwood Management Inc,Austin,TX
25183,Roscoe Properties Inc,Austin,TX
24499,512 Living (3 Points Properties),Austin,TX
28211,Lion Real Estate Group,Austin,TX
24221,MAA Communities (formerly Mid-America & Post Properties),Austin,TX
25105,Pinnacle,Austin,TX
26762,Griffis Residential,Austin,TX
24136,Greystar,Austin,TX
26766,Karya Management (aka Nitya Capital),Austin,TX
24234,SMI Realty Management,Austin,TX
24999,Alpha-Barnes Real Estate Services,Austin,TX
24235,BH Management,Austin,TX
28236,Topaz Asset Management,Austin,TX
24432,Ezell Investments,Austin,TX
24355,Tramor Properties Inc,Austin,TX
24355,Tramor Properties Inc,Austin,TX
25183,Roscoe Properties Inc,Austin,TX
24586,Gables Residential,Austin,TX
24221,MAA Communities (formerly Mid-America & Post Properties),Austin,TX
25707,Steadfast Companies,Austin,TX
24586,Gables Residential,Austin,TX
24984,Alliance Residential,Austin,TX
24922,Northland Investment Corp,Austin,TX
24221,MAA Communities (formerly Mid-America & Post Properties),Austin,TX
24136,Greystar,Austin,TX
24586,Gables Residential,Austin,TX
24784,Camden Property Trust,Austin,TX
26712,Austin Capital Advisors (ACA),Austin,TX
25004,United Apartment Group (UAG),Austin,TX
28943,HSU Realty,Austin,TX
24580,CWS Management AKA CWS Capital,Austin,TX
24714,Westdale Asset Management,Austin,TX
24924,Wolfshimer Management Company,Austin,TX
24956,Apartment Management Pros (AMP),Austin,TX
24136,Greystar,Austin,TX
26691,Investors Capital Group- ICG (Avenue 5 Residential),Austin,TX
24174,Arbor Properties- Texas,Austin,TX
26488,Arnold Grounds,Austin,TX
24922,Northland Investment Corp,Austin,TX
25464,Adara Communities,Austin,TX
24707,Berkshire Residential Investments AKA Berkshire Group,Austin,TX
24136,Greystar,Austin,TX
24355,Tramor Properties Inc,Austin,TX
25183,Roscoe Properties Inc,Austin,TX
25089,Lincoln Property Company,Austin,TX
24355,Tramor Properties Inc,Austin,TX
